Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
0.0,0.0,0.0,0.0,78.0,-0.9597,0.0051,0.1523,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.1,-0.9608,0.0069,0.1517,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.4,-0.9598,0.0067,0.1514,0.0,0.0,0.0,M
0.0,0.0,0.0,0.5,78.8,-0.9594,0.0062,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.9,79.0,-0.9584,0.0066,0.1512,0.0,0.0,0.0,M
0.0,0.0,0.0,0.5,79.5,-0.9589,0.0045,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.3,80.3,-0.9594,0.0054,0.1511,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,81.5,-0.9584,0.0063,0.1498,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,82.5,-0.9586,0.0078,0.1494,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,83.5,-0.9582,0.0093,0.1481,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.5,-0.9586,0.0108,0.1486,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.5,-0.9588,0.0106,0.1462,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,86.5,-0.959,0.0134,0.1495,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,87.4,-0.959,0.0105,0.1491,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.0,-0.9582,0.0119,0.1509,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.3,-0.9581,0.0126,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.6,-0.9571,0.0124,0.1525,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.9,-0.9583,0.0121,0.1525,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,89.4,-0.9578,0.0116,0.1504,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,89.8,-0.9574,0.0138,0.1513,0.0,0.0,0.0,M
0.0,0.0,0.0,77.4,78.1,-0.9209,0.0588,0.3256,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9213,0.0573,0.3236,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9217,0.0551,0.3223,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.922,0.0528,0.3215,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,78.1,-0.9222,0.0519,0.319,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,77.7,-0.9225,0.0496,0.3185,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,77.6,-0.9233,0.0491,0.3168,0.0,0.0,0.0,N
0.0,0.0,0.0,76.6,77.7,-0.9236,0.0477,0.3151,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.7,-0.9236,0.0462,0.3124,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.6,-0.9236,0.0458,0.3115,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.7,-0.9235,0.0459,0.3096,0.0,0.0,0.0,N
0.0,0.0,0.0,77.3,77.8,-0.9238,0.0455,0.3089,0.0,0.0,0.0,N
0.0,0.0,0.0,77.5,77.8,-0.9236,0.0464,0.3077,0.0,0.0,0.0,N
0.0,0.0,0.0,77.5,78.0,-0.9238,0.0464,0.3069,0.0,0.0,0.0,N
0.0,0.0,0.0,77.7,78.1,-0.9242,0.0454,0.3075,0.0,0.0,0.0,N
0.0,0.0,0.0,77.8,78.2,-0.9249,0.0447,0.3079,0.0,0.0,0.0,N
0.0,0.0,0.0,78.0,78.3,-0.9248,0.0431,0.3082,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,78.4,-0.924,0.0429,0.3079,0.0,0.0,0.0,N
0.0,0.0,0.0,78.2,78.4,-0.926,0.0428,0.3077,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,78.5,-0.9257,0.043,0.3069,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,77.3,-0.9263,0.0428,0.3062,0.0,0.0,0.0,N
0.0,0.0,0.0,77.4,77.4,-0.9273,0.0416,0.3066,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.9289,0.0417,0.3059,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.9277,0.0374,0.3029,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.5,-0.9287,0.0335,0.3021,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.929,0.0299,0.302,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.6,-0.9296,0.027,0.2998,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.7,-0.9298,0.0225,0.298,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.8,-0.9304,0.019,0.296,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.9,-0.9305,0.0132,0.2935,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.0,-0.9278,0.0088,0.2926,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.932,0.0107,0.2905,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.1,-0.9338,0.0076,0.2907,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.2,-0.9325,0.007,0.2862,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.0,-0.9296,0.0038,0.2881,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9324,0.0059,0.2878,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.2,-0.9328,0.0059,0.2883,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.3,-0.9324,0.0064,0.2894,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.3,-0.9328,0.0069,0.2892,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.3,-0.9319,0.0051,0.2884,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.4,-0.9303,0.0027,0.2884,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,78.5,-0.9296,0.0035,0.2897,0.0,0.0,0.0,N
0.0,0.0,0.0,76.7,78.6,-0.9321,0.003,0.2913,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,78.0,-0.9318,0.0015,0.2928,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,77.4,-0.9317,0.0031,0.2923,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,77.0,-0.9324,0.0047,0.2916,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,76.4,-0.9349,0.0015,0.2924,0.0,0.0,0.0,N
0.0,0.0,0.0,76.5,76.7,-0.9315,0.0052,0.2925,0.0,0.0,0.0,N
0.0,0.0,0.0,76.6,76.9,-0.9312,0.0019,0.293,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.2,-0.9312,0.0027,0.2909,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.4,-0.9315,0.0012,0.2926,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.5,-0.9304,0.0022,0.291,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.7,-0.9318,0.0041,0.2912,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.8,-0.9334,0.0044,0.29,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.9,-0.9327,0.0044,0.2882,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,77.9,-0.9336,0.005,0.2874,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,78.0,-0.9333,0.0053,0.2877,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,78.1,-0.9325,0.0056,0.2863,0.0,0.0,0.0,N
49.2,100.0,53.7,62.5,35.3,0.9708,-0.2762,0.219,0.0,0.0,0.0,O
49.2,100.0,52.4,62.3,35.2,0.9708,-0.2768,0.2214,0.0,0.0,0.0,O
49.3,100.0,52.8,62.2,34.7,0.9703,-0.2776,0.2212,0.0,0.0,0.0,O
49.3,100.0,52.3,60.8,34.4,0.97,-0.2786,0.2212,0.0,0.0,0.0,O
49.3,100.0,51.9,60.3,34.1,0.9699,-0.2803,0.2214,0.0,0.0,0.0,O
49.4,100.0,51.7,59.5,33.5,0.9698,-0.2809,0.2232,0.0,0.0,0.0,O
50.0,100.0,51.8,59.5,33.6,0.9694,-0.2815,0.2234,0.0,0.0,0.0,O
50.5,100.0,51.9,59.6,33.6,0.9685,-0.2824,0.2252,0.0,0.0,0.0,O
50.8,100.0,51.9,59.7,33.2,0.9685,-0.2827,0.2251,0.0,0.0,0.0,O
46.9,100.0,52.1,58.7,33.2,0.9685,-0.2828,0.2258,0.0,0.0,0.0,O
45.4,100.0,52.1,57.9,33.4,0.9679,-0.2837,0.2263,0.0,0.0,0.0,O
44.8,100.0,52.1,57.3,33.4,0.9677,-0.2853,0.2274,0.0,0.0,0.0,O
44.3,100.0,52.2,57.0,33.3,0.9673,-0.2863,0.2261,0.0,0.0,0.0,O
44.1,100.0,52.4,57.5,33.3,0.9672,-0.2864,0.2272,0.0,0.0,0.0,O
44.0,100.0,52.7,56.7,33.5,0.9672,-0.2869,0.2277,0.0,0.0,0.0,O
44.0,100.0,52.8,56.7,33.6,0.9672,-0.2866,0.2275,0.0,0.0,0.0,O
44.0,100.0,52.9,57.0,33.7,0.9671,-0.2868,0.2273,0.0,0.0,0.0,O
43.9,100.0,52.9,57.0,33.5,0.967,-0.2877,0.2267,0.0,0.0,0.0,O
44.0,100.0,53.0,57.2,33.8,0.9668,-0.2884,0.2274,0.0,0.0,0.0,O
43.9,100.0,53.1,57.3,34.1,0.9664,-0.2894,0.2281,0.0,0.0,0.0,O
43.8,100.0,52.8,57.3,34.5,0.9662,-0.2897,0.2271,0.0,0.0,0.0,O
43.8,100.0,52.7,57.2,34.5,0.9661,-0.2909,0.2282,0.0,0.0,0.0,O
43.8,100.0,52.6,57.1,34.7,0.9663,-0.2906,0.228,0.0,0.0,0.0,O
43.8,100.0,52.7,57.2,34.7,0.9663,-0.2914,0.2277,0.0,0.0,0.0,O
43.7,100.0,52.8,57.4,33.7,0.9656,-0.2922,0.2281,0.0,0.0,0.0,O
43.7,100.0,52.6,57.5,33.8,0.9652,-0.2929,0.2285,0.0,0.0,0.0,O
43.7,100.0,52.6,57.5,33.9,0.9656,-0.2923,0.2294,0.0,0.0,0.0,O
43.7,100.0,52.7,57.4,33.7,0.9658,-0.2919,0.2284,0.0,0.0,0.0,O
43.7,100.0,52.8,57.5,34.1,0.9661,-0.2911,0.228,0.0,0.0,0.0,O
43.7,100.0,53.0,56.3,34.3,0.9656,-0.2908,0.2309,0.0,0.0,0.0,O
43.7,100.0,53.3,56.0,33.5,0.966,-0.2905,0.2309,0.0,0.0,0.0,O
43.7,100.0,53.6,55.6,33.8,0.966,-0.2913,0.2308,0.0,0.0,0.0,O
43.7,100.0,53.8,55.8,34.0,0.9662,-0.2891,0.2315,0.0,0.0,0.0,O
43.6,100.0,54.1,56.0,34.1,0.9653,-0.2918,0.2335,0.0,0.0,0.0,O
43.6,100.0,54.4,56.1,34.2,0.9646,-0.2931,0.2344,0.0,0.0,0.0,O
43.6,100.0,54.7,56.2,34.7,0.9645,-0.293,0.2353,0.0,0.0,0.0,O
43.7,100.0,55.0,56.5,35.2,0.9638,-0.2946,0.2361,0.0,0.0,0.0,O
43.8,100.0,52.7,56.8,35.2,0.9635,-0.2955,0.2362,0.0,0.0,0.0,O
43.9,100.0,52.9,57.0,35.5,0.9636,-0.2957,0.236,0.0,0.0,0.0,O
43.9,100.0,53.3,57.2,35.8,0.9632,-0.2974,0.234,0.0,0.0,0.0,O
44.0,100.0,53.5,57.5,36.1,0.9628,-0.3006,0.2299,0.0,0.0,0.0,O
44.2,100.0,53.8,57.9,36.3,0.963,-0.2992,0.231,0.0,0.0,0.0,O
44.1,100.0,54.0,58.0,36.4,0.9629,-0.3004,0.2288,0.0,0.0,0.0,O
44.2,100.0,54.2,58.2,35.9,0.962,-0.3018,0.2316,0.0,0.0,0.0,O
44.3,100.0,54.3,58.2,36.2,0.9612,-0.3033,0.2323,0.0,0.0,0.0,O
44.4,100.0,54.5,58.6,36.4,0.9602,-0.3055,0.2313,0.0,0.0,0.0,O
44.4,100.0,54.6,58.8,36.7,0.9598,-0.3076,0.2293,0.0,0.0,0.0,O
44.5,100.0,54.7,57.9,37.0,0.9592,-0.3097,0.2337,0.0,0.0,0.0,O
44.5,100.0,52.7,57.2,36.7,0.9591,-0.31,0.2356,0.0,0.0,0.0,O
44.5,100.0,51.5,57.1,36.3,0.9584,-0.3116,0.2368,0.0,0.0,0.0,O
44.6,100.0,50.9,57.2,36.3,0.9572,-0.3137,0.2368,0.0,0.0,0.0,O
44.6,100.0,50.5,57.8,36.9,0.9579,-0.3101,0.2368,0.0,0.0,0.0,O
42.7,100.0,49.0,56.8,34.7,0.9589,-0.3065,0.2331,0.0,0.0,0.0,O
40.1,100.0,49.1,56.3,34.8,0.9579,-0.3103,0.2364,0.0,0.0,0.0,O
38.2,100.0,48.7,56.9,35.8,0.9586,-0.3046,0.2418,0.0,0.0,0.0,O
36.6,100.0,48.3,56.3,36.4,0.959,-0.3028,0.2468,0.0,0.0,0.0,O
35.0,100.0,47.1,56.4,37.1,0.9601,-0.2988,0.2471,0.0,0.0,0.0,O
34.5,100.0,45.9,56.4,37.3,0.9608,-0.2954,0.2496,0.0,0.0,0.0,O
56.6,0.0,0.0,0.0,76.8,0.9989,-0.0714,-0.1859,0.0,0.0,0.0,P
56.5,0.0,0.0,0.0,76.7,0.9998,-0.0723,-0.1841,0.0,0.0,0.0,P
56.5,0.0,0.0,0.0,76.9,0.9995,-0.0724,-0.1837,0.0,0.0,0.0,P
56.5,0.0,0.0,0.0,77.1,0.9995,-0.0729,-0.1825,0.0,0.0,0.0,P
56.4,0.0,0.0,0.0,77.2,1.0012,-0.0753,-0.1821,0.0,0.0,0.0,P
56.4,0.0,0.0,0.0,77.3,1.0024,-0.0764,-0.183,0.0,0.0,0.0,P
56.4,0.0,0.0,0.0,77.3,1.0028,-0.0768,-0.1822,0.0,0.0,0.0,P
56.4,0.0,0.0,0.0,77.3,1.002,-0.0765,-0.1812,0.0,0.0,0.0,P
56.4,0.0,0.0,0.0,77.4,1.0041,-0.0772,-0.1804,0.0,0.0,0.0,P
56.5,0.0,0.0,0.0,77.4,1.0045,-0.0778,-0.1794,0.0,0.0,0.0,P
56.7,0.0,0.0,0.0,77.3,1.003,-0.0788,-0.1783,0.0,0.0,0.0,P
56.9,0.0,0.0,0.0,76.6,1.0017,-0.0781,-0.1777,0.0,0.0,0.0,P
57.0,0.0,0.0,0.0,76.8,1.002,-0.08,-0.1778,0.0,0.0,0.0,P
56.8,0.0,0.0,0.0,76.9,0.999,-0.0773,-0.1792,0.0,0.0,0.0,P
56.9,0.0,0.0,0.0,77.2,0.9992,-0.0798,-0.1801,0.0,0.0,0.0,P
57.2,0.0,0.0,0.0,77.5,0.9994,-0.0831,-0.1787,0.0,0.0,0.0,P
57.5,0.0,0.0,0.0,77.5,1.0004,-0.0834,-0.1779,0.0,0.0,0.0,P
57.8,0.0,0.0,0.0,77.7,1.0017,-0.0852,-0.1773,0.0,0.0,0.0,P
58.0,0.0,0.0,0.0,77.7,1.0045,-0.088,-0.1756,0.0,0.0,0.0,P
58.2,0.0,0.0,0.0,77.8,1.0031,-0.0868,-0.1745,0.0,0.0,0.0,P
58.4,0.0,0.0,0.0,78.1,1.0028,-0.087,-0.1745,0.0,0.0,0.0,P
58.6,0.0,0.0,0.0,78.3,1.0037,-0.0884,-0.1741,0.0,0.0,0.0,P
58.8,0.0,0.0,0.0,78.6,1.0025,-0.0871,-0.173,0.0,0.0,0.0,P
59.0,0.0,0.0,0.0,77.9,1.0024,-0.0859,-0.1734,0.0,0.0,0.0,P
59.1,0.0,0.0,0.0,77.8,1.004,-0.0853,-0.1727,0.0,0.0,0.0,P
59.2,0.0,0.0,0.0,77.6,1.004,-0.0846,-0.1718,0.0,0.0,0.0,P
59.2,0.0,0.0,0.0,76.7,1.0035,-0.0827,-0.1706,0.0,0.0,0.0,P
59.3,0.0,0.0,0.0,76.1,1.0043,-0.0816,-0.1713,0.0,0.0,0.0,P
59.3,0.0,0.0,0.0,75.6,1.0038,-0.0799,-0.1694,0.0,0.0,0.0,P
59.4,0.0,0.0,0.0,75.3,1.0043,-0.0793,-0.1692,0.0,0.0,0.0,P
59.4,0.0,0.0,0.0,75.1,1.0041,-0.0786,-0.1698,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,75.1,1.0058,-0.079,-0.1693,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,75.2,1.0045,-0.0794,-0.1695,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,75.3,1.006,-0.0802,-0.17,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,75.3,1.0061,-0.0797,-0.1705,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,75.5,1.0048,-0.08,-0.173,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,75.5,1.005,-0.0806,-0.1749,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,75.8,1.005,-0.0798,-0.175,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,76.1,1.0051,-0.0811,-0.1756,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,76.3,1.0048,-0.0813,-0.1763,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,76.5,1.0044,-0.0819,-0.176,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,76.8,1.0059,-0.0819,-0.1759,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,76.9,1.0046,-0.081,-0.1754,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,77.5,1.0052,-0.0798,-0.1755,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,78.0,1.0057,-0.0789,-0.1757,0.0,0.0,0.0,P
59.5,0.0,0.0,0.0,78.4,1.0052,-0.0783,-0.1753,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,78.7,1.0057,-0.0773,-0.1756,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,79.1,1.0062,-0.0775,-0.1748,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,79.2,1.0052,-0.0775,-0.1739,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,79.4,1.0065,-0.0781,-0.1756,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,79.5,1.007,-0.0769,-0.1748,0.0,0.0,0.0,P
59.6,0.0,0.0,0.0,79.6,1.0065,-0.077,-0.1736,0.0,0.0,0.0,P
59.3,0.0,0.0,0.0,79.7,1.0061,-0.0759,-0.1743,0.0,0.0,0.0,P
59.4,0.0,0.0,0.0,79.7,1.0056,-0.0743,-0.1746,0.0,0.0,0.0,P
59.4,0.0,0.0,0.0,79.8,1.0062,-0.0735,-0.1743,0.0,0.0,0.0,P
59.4,0.0,0.0,0.0,78.9,1.0062,-0.0717,-0.173,0.0,0.0,0.0,P
59.3,0.0,0.0,0.0,79.2,1.0063,-0.0714,-0.1734,0.0,0.0,0.0,P
59.3,0.0,0.0,0.0,79.4,1.0065,-0.0714,-0.1746,0.0,0.0,0.0,P
30.1,50.1,71.2,73.2,88.4,-0.0642,0.5137,-0.8245,0.0,0.0,0.0,Q
29.8,50.1,71.2,73.3,88.5,-0.0655,0.5142,-0.8238,0.0,0.0,0.0,Q
29.1,50.2,71.3,73.4,88.5,-0.066,0.5148,-0.824,0.0,0.0,0.0,Q
28.8,50.2,71.5,73.4,88.6,-0.0659,0.5133,-0.8258,0.0,0.0,0.0,Q
28.6,50.2,71.5,73.5,88.6,-0.0652,0.5126,-0.8255,0.0,0.0,0.0,Q
28.8,49.7,71.6,73.7,88.7,-0.065,0.5119,-0.8253,0.0,0.0,0.0,Q
27.8,49.3,71.5,73.8,88.8,-0.0635,0.511,-0.8254,0.0,0.0,0.0,Q
27.8,49.0,71.5,74.0,88.9,-0.0632,0.5119,-0.8247,0.0,0.0,0.0,Q
28.1,48.9,71.6,74.1,88.9,-0.0627,0.5121,-0.8248,0.0,0.0,0.0,Q
28.4,48.8,71.5,74.2,88.9,-0.0625,0.5142,-0.8238,0.0,0.0,0.0,Q
28.5,46.6,71.5,74.4,88.3,-0.0619,0.5139,-0.8227,0.0,0.0,0.0,Q
27.8,45.5,71.6,74.5,88.1,-0.0608,0.5147,-0.823,0.0,0.0,0.0,Q
27.9,45.0,71.7,74.5,87.9,-0.0603,0.515,-0.8223,0.0,0.0,0.0,Q
27.3,44.6,71.7,74.6,88.0,-0.0588,0.5158,-0.8228,0.0,0.0,0.0,Q
27.4,44.5,71.8,74.7,87.9,-0.0583,0.5163,-0.8222,0.0,0.0,0.0,Q
27.4,44.5,71.9,74.7,87.8,-0.058,0.5169,-0.8222,0.0,0.0,0.0,Q
27.2,44.6,71.9,74.8,87.7,-0.0583,0.5175,-0.8223,0.0,0.0,0.0,Q
27.3,44.7,71.9,74.9,87.4,-0.0559,0.5184,-0.8221,0.0,0.0,0.0,Q
27.3,44.9,72.0,74.9,87.2,-0.0535,0.5172,-0.8223,0.0,0.0,0.0,Q
27.4,45.2,72.1,74.9,87.2,-0.0531,0.5184,-0.8212,0.0,0.0,0.0,Q
27.4,45.4,71.9,75.0,87.3,-0.0506,0.5191,-0.8219,0.0,0.0,0.0,Q
27.4,45.6,71.8,75.0,87.3,-0.0497,0.5196,-0.8217,0.0,0.0,0.0,Q
27.4,45.9,71.8,75.0,87.3,-0.0481,0.5194,-0.8217,0.0,0.0,0.0,Q
27.9,46.1,71.9,75.0,87.2,-0.0466,0.5201,-0.8217,0.0,0.0,0.0,Q
27.7,46.4,72.0,75.0,87.3,-0.0457,0.521,-0.8212,0.0,0.0,0.0,Q
27.6,46.6,71.7,75.1,87.4,-0.0445,0.5221,-0.8214,0.0,0.0,0.0,Q
27.3,46.9,71.2,75.1,87.4,-0.0438,0.523,-0.8208,0.0,0.0,0.0,Q
27.3,47.1,71.1,75.1,87.5,-0.0423,0.5239,-0.8202,0.0,0.0,0.0,Q
26.8,47.2,71.2,75.1,87.7,-0.0419,0.524,-0.8192,0.0,0.0,0.0,Q
27.2,47.4,71.3,75.1,87.7,-0.041,0.525,-0.8195,0.0,0.0,0.0,Q
26.4,47.4,71.4,75.1,87.8,-0.0408,0.5255,-0.819,0.0,0.0,0.0,Q
26.5,47.4,71.4,75.2,86.4,-0.04,0.5287,-0.8186,0.0,0.0,0.0,Q
26.5,47.3,71.4,75.2,86.5,-0.0401,0.5301,-0.8184,0.0,0.0,0.0,Q
27.1,47.3,71.6,75.2,86.6,-0.0396,0.5292,-0.8181,0.0,0.0,0.0,Q
27.5,47.2,71.6,75.2,86.8,-0.0391,0.5301,-0.8181,0.0,0.0,0.0,Q
27.7,47.0,71.4,75.3,86.9,-0.0391,0.5295,-0.8181,0.0,0.0,0.0,Q
28.0,47.0,71.3,75.1,87.0,-0.0388,0.5299,-0.8179,0.0,0.0,0.0,Q
28.2,46.9,71.1,75.1,87.1,-0.0375,0.5301,-0.818,0.0,0.0,0.0,Q
28.1,46.9,71.2,75.0,87.2,-0.0373,0.5306,-0.8178,0.0,0.0,0.0,Q
28.4,46.8,71.3,75.0,87.3,-0.0373,0.5313,-0.8174,0.0,0.0,0.0,Q
28.6,46.6,71.4,74.6,87.4,-0.0365,0.5312,-0.8169,0.0,0.0,0.0,Q
29.3,46.5,71.6,74.5,87.4,-0.0352,0.531,-0.8173,0.0,0.0,0.0,Q
29.7,46.7,71.7,74.5,87.5,-0.0346,0.532,-0.8162,0.0,0.0,0.0,Q
30.1,47.2,71.8,74.5,87.7,-0.0333,0.5316,-0.8159,0.0,0.0,0.0,Q
29.2,47.7,71.9,74.4,87.7,-0.0333,0.5324,-0.816,0.0,0.0,0.0,Q
29.2,48.4,71.3,74.4,87.7,-0.0331,0.5319,-0.8158,0.0,0.0,0.0,Q
28.8,49.2,71.2,74.4,87.4,-0.0328,0.5335,-0.8149,0.0,0.0,0.0,Q
29.2,50.1,71.1,74.5,87.0,-0.0324,0.5337,-0.8139,0.0,0.0,0.0,Q
29.4,51.0,70.6,74.5,86.5,-0.0321,0.5338,-0.814,0.0,0.0,0.0,Q
29.6,51.9,70.4,74.5,86.1,-0.0315,0.5348,-0.8149,0.0,0.0,0.0,Q
29.5,52.7,69.9,74.6,85.8,-0.0312,0.5346,-0.8148,0.0,0.0,0.0,Q
29.5,53.5,69.3,74.5,85.7,-0.0311,0.5338,-0.8155,0.0,0.0,0.0,Q
